ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y_dummy,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42
446,1378,9,16,18439.00000000,18065.00000000,2009.00000000,16056.00000000,0.00000000,2009.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.00000000,19.00000000,16.00000000,18.00000000,45,245455.00000000,9.42000000,11.90000000,0.00000000,18.00000000,1.00000000,9.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
447,1154,9,14,24200.00000000,18388.00000000,1932.00000000,16456.00000000,1932.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,15.00000000,20.50000000,17.00000000,19.00000000,41,348054.00000000,6.99000000,9.90000000,0.00000000,18.00000000,1.00000000,13.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000
448,1276,6,8,18388.00000000,13813.00000000,0.00000000,13813.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.00000000,13.50000000,15.00000000,15.00000000,30,189413.00000000,4.88000000,5.40000000,0.00000000,12.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
449,1268,18,25,43469.00000000,31433.00000000,2780.00000000,28653.00000000,1080.00000000,1700.00000000,0.00000000,0.00000000,0.00000000,0.00000000,26.00000000,37.50000000,30.00000000,32.00000000,86,520566.00000000,13.38000000,18.40000000,0.00000000,36.00000000,1.00000000,19.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.00000000,0.00000000,0.00000000,8.00000000,0.00000000,1.00000000,0.00000000
450,1131,6,6,14208.00000000,10816.00000000,0.00000000,10816.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.00000000,13.00000000,9.00000000,9.00000000,30,142607.00000000,4.62000000,4.80000000,0.00000000,10.00000000,1.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
451,782,4,4,11693.00000000,6480.00000000,0.00000000,6480.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,10.00000000,6.00000000,6.00000000,20,89593.00000000,2.19000000,2.40000000,0.00000000,4.00000000,1.00000000,12.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
452,1099,6,10,16669.00000000,7860.00000000,1387.00000000,6473.00000000,0.00000000,1387.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.00000000,12.00000000,8.00000000,9.00000000,30,190379.00000000,3.09000000,5.00000000,0.00000000,7.00000000,1.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
453,463,5,9,15680.00000000,8372.00000000,3780.00000000,4592.00000000,0.00000000,3780.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.00000000,9.25000000,6.00000000,7.00000000,25,450934.00000000,2.67000000,3.00000000,0.00000000,5.00000000,1.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
454,506,3,3,6834.00000000,5719.00000000,0.00000000,5719.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,5.00000000,5.00000000,5.00000000,15,46301.00000000,2.52000000,3.30000000,0.00000000,5.00000000,1.00000000,38.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,12.00000000,0.00000000,0.00000000,18.00000000
455,626,2,2,3756.00000000,3536.00000000,0.00000000,3536.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,4.50000000,3.00000000,3.00000000,10,35617.00000000,2.00000000,1.20000000,0.00000000,2.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
456,429,1,1,5043.00000000,1520.00000000,0.00000000,1520.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,3,21560.00000000,0.30000000,0.50000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
457,409,2,2,6225.00000000,2581.00000000,0.00000000,2581.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,3.00000000,2.00000000,2.00000000,8,38697.00000000,1.03000000,1.00000000,0.00000000,2.00000000,1.00000000,7.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000
458,366,1,1,3977.00000000,1585.00000000,0.00000000,1585.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,2.00000000,1.00000000,1.00000000,5,22323.00000000,0.40000000,0.50000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
459,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
460,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
461,635,1,4,1772.00000000,3904.00000000,1575.00000000,2329.00000000,0.00000000,1575.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,3.00000000,4.00000000,6.00000000,3,96630.00000000,2.20000000,2.43000000,0.00000000,4.80000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
462,2008,5,21,15091.00000000,135407.00000000,130646.00000000,4761.00000000,103500.00000000,15905.00000000,0.00000000,7700.00000000,0.00000000,3541.00000000,5.00000000,39.00000000,4.00000000,69.00000000,23,11099102.00000000,30.01000000,30.88000000,28.00000000,38.10000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
463,1840,6,27,82206.00000000,826687.00000000,89634.00000000,737053.00000000,74520.00000000,15114.00000000,0.00000000,0.00000000,0.00000000,0.00000000,15.00000000,17.00000000,827.00000000,837.00000000,24,18765869.00000000,33.27000000,44.00000000,42.00000000,46.00000000,1.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,1.00000000,0.00000000
464,1678,2,9,10967.00000000,13870.00000000,9990.00000000,3880.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2975.00000000,2.00000000,6.00000000,3.00000000,5.00000000,10,817759.00000000,2.48000000,4.00000000,0.00000000,4.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000
465,2098,2,8,4400.00000000,14400.00000000,4200.00000000,10200.00000000,0.00000000,4200.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,7.00000000,11.00000000,14.00000000,6,149473.00000000,6.60000000,8.00000000,0.00000000,8.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
466,1856,10,29,26222.00000000,70763.00000000,0.00000000,70763.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9.00000000,30.00000000,94.00000000,99.00000000,45,1867800.00000000,19.55000000,22.00000000,0.00000000,22.00000000,1.00000000,11.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,9.00000000,0.00000000,0.00000000,0.00000000
467,1587,12,34,33097.00000000,50772.00000000,5640.00000000,45132.00000000,2415.00000000,3225.00000000,0.00000000,0.00000000,0.00000000,0.00000000,13.00000000,30.00000000,54.00000000,58.00000000,56,852354.00000000,19.13000000,28.00000000,0.00000000,28.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
468,1837,7,12,13329.00000000,18475.00000000,2800.00000000,15675.00000000,0.00000000,2800.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.00000000,14.00000000,19.00000000,23.00000000,31,206167.00000000,10.25000000,18.90000000,8.00000000,20.00000000,1.00000000,10.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,7.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
469,1770,10,30,20013.00000000,40110.00000000,5320.00000000,34790.00000000,0.00000000,4520.00000000,800.00000000,0.00000000,0.00000000,0.00000000,10.00000000,26.00000000,36.00000000,42.00000000,42,370003.00000000,17.49000000,24.30000000,0.00000000,48.00000000,1.00000000,35.00000000,2.00000000,0.00000000,0.00000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.00000000,0.00000000,0.00000000,10.00000000,0.00000000,2.00000000,12.00000000
470,1172,11,28,69708.00000000,79408.00000000,43900.00000000,35508.00000000,0.00000000,1200.00000000,0.00000000,42700.00000000,0.00000000,0.00000000,11.00000000,28.00000000,35.00000000,39.00000000,53,1291922.00000000,17.82000000,19.44000000,4.00000000,49.70000000,1.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,1.00000000,2.00000000
471,194,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
472,119,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
473,1227,3,4,5714.00000000,7580.00000000,0.00000000,7580.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,7.00000000,7.00000000,7.00000000,15,65457.00000000,4.05000000,3.75000000,0.00000000,6.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
474,1462,9,15,18463.00000000,20145.00000000,2456.00000000,17689.00000000,0.00000000,2456.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.00000000,21.00000000,16.00000000,18.00000000,43,203482.00000000,10.27000000,10.20000000,0.00000000,13.00000000,1.00000000,7.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000
475,1141,7,12,27485.00000000,41198.00000000,2500.00000000,38698.00000000,800.00000000,1700.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.00000000,17.75000000,50.00000000,52.00000000,31,1120136.00000000,7.84000000,7.20000000,0.00000000,11.00000000,1.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
476,1249,5,6,11889.00000000,9152.00000000,0.00000000,9152.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.00000000,9.50000000,10.00000000,10.00000000,25,124849.00000000,4.26000000,3.90000000,0.00000000,8.00000000,1.00000000,4.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
477,1646,8,16,27227.00000000,19439.00000000,3250.00000000,16189.00000000,0.00000000,3250.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12.00000000,17.75000000,15.00000000,17.00000000,38,500458.00000000,6.71000000,10.10000000,0.00000000,16.00000000,1.00000000,7.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000
478,1427,13,35,33836.00000000,29408.00000000,13153.00000000,16255.00000000,1400.00000000,11753.00000000,0.00000000,0.00000000,0.00000000,0.00000000,18.00000000,26.00000000,18.00000000,26.00000000,56,1128026.00000000,12.33000000,21.15000000,0.00000000,26.00000000,1.00000000,15.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000
479,917,9,15,26945.00000000,17002.00000000,2150.00000000,14852.00000000,1300.00000000,850.00000000,0.00000000,0.00000000,0.00000000,0.00000000,14.00000000,21.00000000,12.00000000,14.00000000,43,192537.00000000,6.43000000,6.90000000,0.00000000,14.00000000,1.00000000,8.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,0.00000000,0.00000000,2.00000000
480,829,7,7,17998.00000000,11416.00000000,0.00000000,11416.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10.00000000,15.50000000,11.00000000,11.00000000,31,134734.00000000,4.63000000,5.70000000,0.00000000,12.00000000,1.00000000,7.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
481,717,4,8,18748.00000000,10186.00000000,5265.00000000,4921.00000000,0.00000000,5265.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.00000000,7.50000000,3.00000000,5.00000000,16,274869.00000000,2.26000000,2.40000000,0.00000000,4.00000000,1.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000
482,408,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
483,524,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
484,470,4,4,17191.00000000,5284.00000000,0.00000000,5284.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.00000000,7.67000000,7.00000000,7.00000000,18,80770.00000000,1.26000000,2.30000000,0.00000000,4.00000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
485,333,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
486,411,2,2,8000.00000000,3214.00000000,0.00000000,3214.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.00000000,3.50000000,2.00000000,2.00000000,10,50202.00000000,0.81000000,1.00000000,0.00000000,2.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
487,1948,6,16,57994.00000000,476872.00000000,9950.00000000,466922.00000000,0.00000000,9950.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.00000000,41.00000000,407.00000000,408.00000000,25,22459323.00000000,29.23000000,21.20000000,2.00000000,30.02000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000
488,1051,4,19,58220.00000000,232178.00000000,229714.00000000,2464.00000000,0.00000000,0.00000000,0.00000000,187714.00000000,42000.00000000,0.00000000,8.00000000,23.00000000,38.00000000,41.00000000,16,6073051.00000000,13.44000000,14.00000000,6.00000000,14.00000000,1.00000000,10.00000000,0.00000000,0.00000000,0.00000000,2.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,3.00000000
489,614,1,6,17150.00000000,92800.00000000,92800.00000000,0.00000000,0.00000000,0.00000000,0.00000000,92800.00000000,0.00000000,0.00000000,4.00000000,6.00000000,0.00000000,1.00000000,5,2065050.00000000,5.41000000,0.00000000,2.00000000,4.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
490,1205,5,34,22000.00000000,23000.00000000,20000.00000000,3000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20000.00000000,0.00000000,4.00000000,11.00000000,4.00000000,6.00000000,20,510635.00000000,3.17000000,3.00000000,7.00000000,15.00000000,1.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000
491,1562,7,18,120638.00000000,286453.00000000,7050.00000000,279403.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7050.00000000,35.00000000,26.00000000,188.00000000,191.00000000,31,7074391.00000000,20.79000000,20.44000000,0.00000000,21.80000000,1.00000000,7.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000
492,1755,5,11,139300.00000000,314729.00000000,5715.00000000,309014.00000000,0.00000000,5715.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8.00000000,14.00000000,294.00000000,299.00000000,25,7627005.00000000,12.17000000,9.29000000,4.40000000,18.80000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
493,2087,15,31,37716.00000000,68986.00000000,5450.00000000,63536.00000000,0.00000000,1450.00000000,0.00000000,0.00000000,0.00000000,4000.00000000,16.00000000,47.00000000,68.00000000,71.00000000,71,625622.00000000,27.88000000,36.45000000,0.00000000,72.00000000,1.00000000,13.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.00000000,0.00000000,0.00000000,6.00000000,0.00000000,0.00000000,0.00000000
494,2100,12,25,29116.00000000,58770.00000000,3900.00000000,54870.00000000,0.00000000,2700.00000000,0.00000000,0.00000000,0.00000000,1200.00000000,13.00000000,36.00000000,55.00000000,57.00000000,60,451496.00000000,24.22000000,28.73000000,0.00000000,54.80000000,1.00000000,13.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,5.00000000,0.00000000,0.00000000,5.00000000
495,1746,9,22,28870.00000000,44485.00000000,22312.00000000,22173.00000000,1000.00000000,2250.00000000,0.00000000,0.00000000,0.00000000,19062.00000000,12.00000000,22.00000000,24.00000000,29.00000000,45,797253.00000000,13.54000000,15.43000000,4.00000000,29.80000000,1.00000000,9.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000
496,1529,7,20,20103.00000000,28386.00000000,19082.00000000,9304.00000000,0.00000000,8522.00000000,0.00000000,0.00000000,0.00000000,10560.00000000,10.00000000,15.00000000,13.00000000,20.00000000,33,542259.00000000,9.60000000,10.05000000,0.00000000,14.00000000,1.00000000,7.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000
497,318,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
498,47,1,1,2319.00000000,2160.00000000,0.00000000,2160.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,2.50000000,1.00000000,1.00000000,5,26403.00000000,0.93000000,0.60000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
499,425,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
500,847,4,6,10865.00000000,9035.00000000,0.00000000,9035.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6.00000000,8.50000000,13.00000000,13.00000000,20,135972.00000000,3.44000000,3.35000000,0.00000000,6.00000000,1.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000
501,1045,8,20,22636.00000000,17123.00000000,5386.00000000,11737.00000000,0.00000000,4386.00000000,0.00000000,0.00000000,0.00000000,1000.00000000,10.00000000,18.75000000,13.00000000,18.00000000,38,329498.00000000,6.79000000,15.00000000,0.00000000,18.00000000,1.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000
